assay_type,canonical_smiles,molecule_chembl_id,relation,standard_relation,standard_type,standard_units,standard_value,target_chembl_id,target_pref_name,type,units,value
B,COC1=CC2CCC1C1Oc3ccccc3C(=O)[C@]21C#N,CHEMBL176756,>,>,IC50,nM,2000.0,CHEMBL1914,Butyrylcholinesterase,IC50,uM,2.0
B,CO[C@@H]1C=CC[C@@H]2Oc3ccccc3C(=O)[C@@]21C#N,CHEMBL174705,>,>,IC50,nM,2000.0,CHEMBL1914,Butyrylcholinesterase,IC50,uM,2.0
B,COC1CC(=O)C[C@@H]2Oc3ccccc3C(=O)[C@]12C#N,CHEMBL174746,>,>,IC50,nM,2000.0,CHEMBL1914,Butyrylcholinesterase,IC50,uM,2.0
B,Nc1c2c(nc3ccccc13)C1CCC2C1,CHEMBL431844,=,=,IC50,nM,41.0,CHEMBL1914,Butyrylcholinesterase,IC50,uM,0.041
B,CC1Cc2c(nc3ccccc3c2N)C1(C)O,CHEMBL115580,=,=,IC50,nM,12200.0,CHEMBL1914,Butyrylcholinesterase,IC50,uM,12.2
B,Nc1c2c(nc3ccccc13)CCCCCC2,CHEMBL118968,=,=,IC50,nM,2300.0,CHEMBL1914,Butyrylcholinesterase,IC50,uM,2.3
B,Nc1c2c(nc3ccccc13)-c1ccccc1CCC2,CHEMBL332454,=,=,IC50,nM,36000.0,CHEMBL1914,Butyrylcholinesterase,IC50,uM,36.0
B,Nc1c2c(nc3ccccc13)CCCCC2,CHEMBL330883,=,=,IC50,nM,14.0,CHEMBL1914,Butyrylcholinesterase,IC50,uM,0.014
B,Nc1c2c(nc3ccccc13)-c1ccccc1CC2,CHEMBL89012,=,=,IC50,nM,3300.0,CHEMBL1914,Butyrylcholinesterase,IC50,uM,3.3
B,Nc1c2c(nc3ccccc13)CCCC2,CHEMBL95,=,=,IC50,nM,25.0,CHEMBL1914,Butyrylcholinesterase,IC50,uM,0.025
B,Nc1c2c(nc3ccccc13)-c1ccccc1C2,CHEMBL60167,=,=,IC50,nM,3100.0,CHEMBL1914,Butyrylcholinesterase,IC50,uM,3.1
B,CCCCC1(O)c2nc3ccccc3c(N)c2CC1C,CHEMBL119528,=,=,IC50,nM,81000.0,CHEMBL1914,Butyrylcholinesterase,IC50,uM,81.0
B,Nc1c2c(nc3ccccc13)-c1cccc(Cl)c1CC2,CHEMBL333011,=,=,IC50,nM,10300.0,CHEMBL1914,Butyrylcholinesterase,IC50,uM,10.3
B,Nc1c2c(nc3ccccc13)CCC2,CHEMBL118752,=,=,IC50,nM,52.0,CHEMBL1914,Butyrylcholinesterase,IC50,uM,0.052
B,CC1=C(C)c2nc3ccccc3c(N)c2C1,CHEMBL119390,=,=,IC50,nM,5900.0,CHEMBL1914,Butyrylcholinesterase,IC50,uM,5.9
B,CC12CCC(c3c1nc1ccccc1c3N)C2(C)C,CHEMBL331637,=,=,IC50,nM,88000.0,CHEMBL1914,Butyrylcholinesterase,IC50,uM,88.0
B,Nc1c2c(nc3ccccc13)-c1ccccc1NCCC2,CHEMBL325203,=,=,IC50,nM,6700.0,CHEMBL1914,Butyrylcholinesterase,IC50,uM,6.7
B,COc1ccc2c(c1)CCCc1c-2nc2ccccc2c1N,CHEMBL119634,>,>,IC50,nM,100000.0,CHEMBL1914,Butyrylcholinesterase,IC50,uM,100.0
B,Nc1c2c(nc3ccccc13)CCCc1ccccc1-2,CHEMBL118139,=,=,IC50,nM,26400.0,CHEMBL1914,Butyrylcholinesterase,IC50,uM,26.4
B,Nc1c2c(nc3ccccc13)-c1ccccc1NCC2,CHEMBL115697,=,=,IC50,nM,18900.0,CHEMBL1914,Butyrylcholinesterase,IC50,uM,18.9
B,CCCCC1=C(C)Cc2c1nc1ccccc1c2N,CHEMBL119389,=,=,IC50,nM,42000.0,CHEMBL1914,Butyrylcholinesterase,IC50,uM,42.0
B,CC(C)c1ccc(NC(=O)Oc2ccc3c(c2)[C@]2(C)CCN(CCc4ccccc4)C2N3C)cc1,CHEMBL54577,=,=,IC50,nM,6.0,CHEMBL1914,Butyrylcholinesterase,IC50,nM,6.0
B,CC(C)c1ccc(NC(=O)Oc2ccc3c(c2)[C@]2(C)CCNC2N3C)cc1,CHEMBL54420,=,=,IC50,nM,8.3,CHEMBL1914,Butyrylcholinesterase,IC50,nM,8.3
B,Cc1ccccc1NC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)C1N2C,CHEMBL300143,=,=,IC50,nM,1950.0,CHEMBL1914,Butyrylcholinesterase,IC50,nM,1950.0
B,CC(C)c1ccc(NC(=O)Oc2ccc3c(c2)[C@]2(C)CCN(C)C2N3Cc2ccccc2)cc1,CHEMBL293720,=,=,IC50,nM,85.0,CHEMBL1914,Butyrylcholinesterase,IC50,nM,85.0
B,CC(C)c1ccc(NC(=O)Oc2ccc3c(c2)[C@]2(C)CCNC2N3)cc1,CHEMBL54470,=,=,IC50,nM,1.0,CHEMBL1914,Butyrylcholinesterase,IC50,nM,1.0
B,CC(C)c1ccc(NC(=O)Oc2ccc3c(c2)[C@]2(C)CCN(C)C2N3C)cc1,CHEMBL417915,=,=,IC50,nM,50.0,CHEMBL1914,Butyrylcholinesterase,IC50,nM,50.0
B,Cc1ccccc1NC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)C1N2,CHEMBL55315,=,=,IC50,nM,1430.0,CHEMBL1914,Butyrylcholinesterase,IC50,nM,1430.0
B,Cc1ccccc1NC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(Cc3ccccc3)C1N2Cc1ccccc1,CHEMBL292695,=,=,IC50,nM,641.0,CHEMBL1914,Butyrylcholinesterase,IC50,nM,641.0
B,Cc1ccccc1NC(=O)Oc1ccc2c(c1)[C@]1(C)CCNC1N2C,CHEMBL53623,=,=,IC50,nM,2165.0,CHEMBL1914,Butyrylcholinesterase,IC50,nM,2165.0
B,Cc1ccccc1NC(=O)Oc1ccc2c(c1)[C@]1(C)CCNC1N2,CHEMBL54864,=,=,IC50,nM,396.0,CHEMBL1914,Butyrylcholinesterase,IC50,nM,396.0
B,CC(C)c1ccc(NC(=O)Oc2ccc3c(c2)[C@]2(C)CCN(Cc4ccccc4)C2N3Cc2ccccc2)cc1,CHEMBL300808,=,=,IC50,nM,132.0,CHEMBL1914,Butyrylcholinesterase,IC50,nM,132.0
B,Cc1ccccc1NC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)C1N2Cc1ccccc1,CHEMBL54014,=,=,IC50,nM,600.0,CHEMBL1914,Butyrylcholinesterase,IC50,nM,600.0
B,CC(C)c1ccc(NC(=O)Oc2ccc3c(c2)[C@]2(C)CCN(C)C2N3)cc1,CHEMBL294208,=,=,IC50,nM,78.0,CHEMBL1914,Butyrylcholinesterase,IC50,nM,78.0
B,Cc1ccccc1NC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(CCc3ccccc3)C1N2C,CHEMBL54956,=,=,IC50,nM,1790.0,CHEMBL1914,Butyrylcholinesterase,IC50,nM,1790.0
B,CN1CC[C@@]2(C)c3cc(OC(=O)Nc4ccccc4)ccc3N(C)C12,CHEMBL54727,=,=,IC50,nM,1560.0,CHEMBL1914,Butyrylcholinesterase,IC50,nM,1560.0
B,CCC1=CC2Cc3nc4ccccc4c(N)c3C(C1)C2,CHEMBL325338,=,=,IC50,nM,79.3,CHEMBL1914,Butyrylcholinesterase,IC50,nM,79.3
B,CCC1=CC2Cc3nc4cc(F)ccc4c(N)c3C(C1)C2,CHEMBL341658,=,=,IC50,nM,32.4,CHEMBL1914,Butyrylcholinesterase,IC50,nM,32.4
B,CCC1=CC2Cc3nc4cc(Cl)ccc4c(N)c3[C@@H](C1)C2,CHEMBL208599,=,=,IC50,nM,15.8,CHEMBL1914,Butyrylcholinesterase,IC50,nM,15.8
B,CCC1=CC2Cc3nc4cc(F)ccc4c(N)c3C(C1)C2,CHEMBL341658,=,=,IC50,nM,185.0,CHEMBL1914,Butyrylcholinesterase,IC50,nM,185.0
B,CC1=CC2CC(C1)Cc1nc3ccccc3c(N)c12.Cl,CHEMBL539072,=,=,IC50,nM,148.0,CHEMBL1914,Butyrylcholinesterase,IC50,nM,148.0
B,CCC1=CC2Cc3nc4cc(Cl)cc(Cl)c4c(N)c3C(C1)C2,CHEMBL357207,=,=,IC50,nM,1210.0,CHEMBL1914,Butyrylcholinesterase,IC50,nM,1210.0
B,Cl.Nc1c2c(nc3ccccc13)CCCC2,CHEMBL1677,=,=,IC50,nM,44.0,CHEMBL1914,Butyrylcholinesterase,IC50,nM,44.0
B,CC1=CC2Cc3nc4ccccc4c(N)c3C(C1)C2.Cl,CHEMBL541344,=,=,IC50,nM,126.0,CHEMBL1914,Butyrylcholinesterase,IC50,nM,126.0
B,CC1=CC2Cc3nc4cc(Cl)ccc4c(N)c3C(C1)C2,CHEMBL140476,=,=,IC50,nM,236.0,CHEMBL1914,Butyrylcholinesterase,IC50,nM,236.0
B,CCC1=CC2Cc3nc4cccc(F)c4c(N)c3C(C1)C2,CHEMBL142491,=,=,IC50,nM,109.0,CHEMBL1914,Butyrylcholinesterase,IC50,nM,109.0
B,CCC1=CC2Cc3nc4ccc(Cl)cc4c(N)c3C(C1)C2,CHEMBL142816,=,=,IC50,nM,762.0,CHEMBL1914,Butyrylcholinesterase,IC50,nM,762.0
B,CC1=CC2Cc3nc4cc(F)cc(F)c4c(N)c3C(C1)C2,CHEMBL143290,=,=,IC50,nM,963.0,CHEMBL1914,Butyrylcholinesterase,IC50,nM,963.0
B,Nc1c2c(nc3ccccc13)CCCC2,CHEMBL95,=,=,IC50,nM,43.9,CHEMBL1914,Butyrylcholinesterase,IC50,nM,43.9
B,CCC1=CC2Cc3nc4ccccc4c(N)c3C(C1)C2.Cl,CHEMBL539051,=,=,IC50,nM,79.3,CHEMBL1914,Butyrylcholinesterase,IC50,nM,79.3
B,CCC1=CC2Cc3nc4cc(Cl)ccc4c(N)c3[C@@H](C1)C2,CHEMBL208599,=,=,IC50,nM,58.3,CHEMBL1914,Butyrylcholinesterase,IC50,nM,58.3
B,CC1=CC2Cc3nc4cc(C)ccc4c(N)c3C(C1)C2,CHEMBL109870,=,=,IC50,nM,449.0,CHEMBL1914,Butyrylcholinesterase,IC50,nM,449.0
B,CC1=CC2Cc3nc4cccc(F)c4c(N)c3C(C1)C2,CHEMBL109869,=,=,IC50,nM,543.0,CHEMBL1914,Butyrylcholinesterase,IC50,nM,543.0
B,CCC1=CC2Cc3nc4cc(C)cc(C)c4c(N)c3C(C1)C2,CHEMBL143094,=,=,IC50,nM,32.6,CHEMBL1914,Butyrylcholinesterase,IC50,nM,32.6
B,CCC1=CC2Cc3nc4cc(Cl)ccc4c(N)c3[C@@H](C1)C2,CHEMBL208599,=,=,IC50,nM,159.0,CHEMBL1914,Butyrylcholinesterase,IC50,nM,159.0
B,C/C=C1\[C@H]2C=C(C)C[C@@]1(N)c1ccc(=O)[nH]c1C2,CHEMBL1255901,>,>,IC50,nM,10000.0,CHEMBL1914,Butyrylcholinesterase,IC50,nM,10000.0
B,CC1=C[C@@H]2Cc3nc4cc(F)ccc4c(N)c3[C@H](C1)C2,CHEMBL4524111,=,=,IC50,nM,197.0,CHEMBL1914,Butyrylcholinesterase,IC50,nM,197.0
B,CCC1=CC2Cc3nc4cccc(C)c4c(N)c3C(C1)C2,CHEMBL322106,=,=,IC50,nM,512.0,CHEMBL1914,Butyrylcholinesterase,IC50,nM,512.0
B,CCC1=CC2CC(C1)Cc1nc3ccccc3c(N)c12.Cl,CHEMBL542497,=,=,IC50,nM,63.0,CHEMBL1914,Butyrylcholinesterase,IC50,nM,63.0
B,C/C=C1\[C@H]2C=C(C)C[C@@]1(N)c1ccc(=O)[nH]c1C2,CHEMBL1255901,>,>,IC50,nM,10000.0,CHEMBL1914,Butyrylcholinesterase,IC50,nM,10000.0
B,CCC1=CC2Cc3nc4cccc(Cl)c4c(N)c3C(C1)C2,CHEMBL139819,=,=,IC50,nM,331.0,CHEMBL1914,Butyrylcholinesterase,IC50,nM,331.0
B,CC1=CC2Cc3nc4ccccc4c(N)c3C(C1)C2,CHEMBL322281,=,=,IC50,nM,126.0,CHEMBL1914,Butyrylcholinesterase,IC50,nM,126.0
B,CCC1=CC2Cc3nc4cc(F)cc(F)c4c(N)c3C(C1)C2,CHEMBL335355,=,=,IC50,nM,194.0,CHEMBL1914,Butyrylcholinesterase,IC50,nM,194.0
B,CCC1=CC2Cc3nc4cc(F)ccc4c(N)c3C(C1)C2,CHEMBL341658,=,=,IC50,nM,57.4,CHEMBL1914,Butyrylcholinesterase,IC50,nM,57.4
B,CC1=CC2Cc3nc4cc(Cl)ccc4c(N)c3C(C1)C2,CHEMBL140476,=,=,IC50,nM,247.0,CHEMBL1914,Butyrylcholinesterase,IC50,nM,247.0
B,CCC1=CC2Cc3nc4cc(C)ccc4c(N)c3C(C1)C2,CHEMBL322343,=,=,IC50,nM,208.0,CHEMBL1914,Butyrylcholinesterase,IC50,nM,208.0
B,CC1=CC2Cc3nc4cc(Cl)ccc4c(N)c3C(C1)C2,CHEMBL140476,=,=,IC50,nM,153.0,CHEMBL1914,Butyrylcholinesterase,IC50,nM,153.0
B,Cl.O=C(CCC1CCN(Cc2ccccc2)CC1)c1ccc2c(c1)OCCO2,CHEMBL557181,=,=,IC50,nM,4800.0,CHEMBL1914,Butyrylcholinesterase,IC50,nM,4800.0
B,CN(C)Cc1ccc(CSCCNc2cc(Nc3ccc(F)cc3)c([N+](=O)[O-])cc2[N+](=O)[O-])o1,CHEMBL107254,=,=,IC50,nM,1100.0,CHEMBL1914,Butyrylcholinesterase,IC50,uM,1.1
B,Cl.O=C(CCC1CCN(Cc2ccccc2)CC1)c1ccc2[nH]c(-c3ccccc3)nc2c1,CHEMBL537908,=,=,IC50,nM,890.0,CHEMBL1914,Butyrylcholinesterase,IC50,nM,890.0
B,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2,CHEMBL502,=,=,IC50,nM,2900.0,CHEMBL1914,Butyrylcholinesterase,IC50,nM,2900.0
B,CC(C)=NNc1cc(NCCSCc2ccc(CN(C)C)o2)c([N+](=O)[O-])cc1[N+](=O)[O-],CHEMBL106932,=,=,IC50,nM,8400.0,CHEMBL1914,Butyrylcholinesterase,IC50,uM,8.4
B,CNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)[C@@H]1N2C,CHEMBL94,=,=,IC50,nM,35.0,CHEMBL1914,Butyrylcholinesterase,IC50,uM,0.035
B,CN(C)Cc1ccc(CSCCNc2ccc(F)cc2[N+](=O)[O-])o1,CHEMBL104355,=,=,IC50,nM,3300.0,CHEMBL1914,Butyrylcholinesterase,IC50,uM,3.3
B,CN(C)Cc1ccc(CSCCNc2cc(NCc3cccnc3)c([N+](=O)[O-])cc2[N+](=O)[O-])o1,CHEMBL107673,=,=,IC50,nM,6100.0,CHEMBL1914,Butyrylcholinesterase,IC50,uM,6.1
B,COc1cc2cc(-c3ccc(CN(C)Cc4ccccc4)cc3)c(=O)oc2cc1OC,CHEMBL75121,=,=,IC50,nM,48900.0,CHEMBL1914,Butyrylcholinesterase,IC50,nM,48900.0
B,CN(C)Cc1ccc(CSCCNc2cc(F)c([N+](=O)[O-])cc2[N+](=O)[O-])o1,CHEMBL104681,=,=,IC50,nM,3800.0,CHEMBL1914,Butyrylcholinesterase,IC50,uM,3.8
B,CN(C)Cc1ccc(CSCCNc2cc(N)c([N+](=O)[O-])cc2[N+](=O)[O-])o1,CHEMBL107892,=,=,IC50,nM,2400.0,CHEMBL1914,Butyrylcholinesterase,IC50,uM,2.4
B,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2,CHEMBL502,=,=,IC50,nM,7420.0,CHEMBL1914,Butyrylcholinesterase,IC50,nM,7420.0
B,CN(C)Cc1ccc(CSCCNc2cc(NN)c([N+](=O)[O-])cc2[N+](=O)[O-])o1,CHEMBL321605,=,=,IC50,nM,5100.0,CHEMBL1914,Butyrylcholinesterase,IC50,uM,5.1
B,CCCNc1cc(NCCSCc2ccc(CN(C)C)o2)c([N+](=O)[O-])cc1[N+](=O)[O-],CHEMBL106782,=,=,IC50,nM,3800.0,CHEMBL1914,Butyrylcholinesterase,IC50,uM,3.8
B,CN(C)Cc1ccc(CSCCNc2cc(Nc3ncccc3[N+](=O)[O-])c([N+](=O)[O-])cc2[N+](=O)[O-])o1,CHEMBL104334,=,=,IC50,nM,18000.0,CHEMBL1914,Butyrylcholinesterase,IC50,uM,18.0
B,CNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)[C@@H]1N2C,CHEMBL94,=,=,IC50,nM,73.0,CHEMBL1914,Butyrylcholinesterase,IC50,nM,73.0
B,CNc1cc(NCCSCc2ccc(CN(C)C)o2)c([N+](=O)[O-])cc1[N+](=O)[O-],CHEMBL320291,=,=,IC50,nM,3300.0,CHEMBL1914,Butyrylcholinesterase,IC50,uM,3.3
B,Cc1nc2ccc(C(=O)CCC3CCN(Cc4ccccc4)CC3)cc2s1.Cl,CHEMBL542543,=,=,IC50,nM,3400.0,CHEMBL1914,Butyrylcholinesterase,IC50,nM,3400.0
B,CN(C)Cc1ccc(CSCCNc2cc(Nc3ccccc3C#N)c([N+](=O)[O-])cc2[N+](=O)[O-])o1,CHEMBL106082,=,=,IC50,nM,1800.0,CHEMBL1914,Butyrylcholinesterase,IC50,uM,1.8
B,CCn1c(C)nc2cc(C(=O)CCC3CCN(Cc4ccccc4)CC3)ccc21.Cl,CHEMBL555075,=,=,IC50,nM,4200.0,CHEMBL1914,Butyrylcholinesterase,IC50,nM,4200.0
B,CN(C)CCNc1cc(NCCSCc2ccc(CN(C)C)o2)c([N+](=O)[O-])cc1[N+](=O)[O-],CHEMBL106348,=,=,IC50,nM,1400.0,CHEMBL1914,Butyrylcholinesterase,IC50,uM,1.4
B,Cl.O=C(CCC1CCN(Cc2ccccc2)CC1)c1ccccc1,CHEMBL552832,=,=,IC50,nM,4300.0,CHEMBL1914,Butyrylcholinesterase,IC50,nM,4300.0
B,CN(C)Cc1ccc(CSCCNc2cc(NCCCN3CCOCC3)c([N+](=O)[O-])cc2[N+](=O)[O-])o1,CHEMBL318517,=,=,IC50,nM,4700.0,CHEMBL1914,Butyrylcholinesterase,IC50,uM,4.7
B,CN(C)Cc1ccc(CSCCNc2nnccc2[N+](=O)[O-])o1,CHEMBL321808,=,=,IC50,nM,10000.0,CHEMBL1914,Butyrylcholinesterase,IC50,uM,10.0
B,CN(C)Cc1ccc(CSCCNc2cc(NCc3ccccc3)c([N+](=O)[O-])cc2[N+](=O)[O-])o1,CHEMBL106936,=,=,IC50,nM,1300.0,CHEMBL1914,Butyrylcholinesterase,IC50,uM,1.3
B,CN(C)Cc1ccc(CSCCNc2cc(Oc3ccc([N+](=O)[O-])cc3)c([N+](=O)[O-])cc2[N+](=O)[O-])o1,CHEMBL327135,=,=,IC50,nM,1100.0,CHEMBL1914,Butyrylcholinesterase,IC50,uM,1.1
B,Nc1c2c(nc3ccccc13)CCCC2,CHEMBL95,=,=,IC50,nM,23.0,CHEMBL1914,Butyrylcholinesterase,IC50,uM,0.023
B,CN(C)Cc1ccc(CSCCNc2cc(NCc3ccccn3)c([N+](=O)[O-])cc2[N+](=O)[O-])o1,CHEMBL106344,=,=,IC50,nM,5200.0,CHEMBL1914,Butyrylcholinesterase,IC50,uM,5.2
B,Cc1nc2cc(C(=O)CCC3CCN(Cc4ccccc4)CC3)ccc2[nH]1.Cl,CHEMBL542297,=,=,IC50,nM,6200.0,CHEMBL1914,Butyrylcholinesterase,IC50,nM,6200.0
B,Nc1c2c(nc3ccccc13)CCCC2,CHEMBL95,=,=,IC50,nM,6.0,CHEMBL1914,Butyrylcholinesterase,IC50,nM,6.0
B,CN(C)Cc1ccc(CSCCNc2ccc([N+](=O)[O-])cc2[N+](=O)[O-])o1,CHEMBL316973,=,=,IC50,nM,1800.0,CHEMBL1914,Butyrylcholinesterase,IC50,uM,1.8
B,CN(C)Cc1ccc(CSCCNc2cc(Nc3ccccc3)c([N+](=O)[O-])cc2[N+](=O)[O-])o1,CHEMBL108163,=,=,IC50,nM,1600.0,CHEMBL1914,Butyrylcholinesterase,IC50,uM,1.6
B,CN(C)Cc1ccc(CSCCCCCCCSCc2ccc(CN(C)C)o2)o1,CHEMBL13426,=,=,IC50,nM,1900.0,CHEMBL1914,Butyrylcholinesterase,IC50,uM,1.9
B,CN(C)Cc1ccc(CSCCCCCCCCSCc2ccc(CN(C)C)o2)o1,CHEMBL418714,=,=,IC50,nM,1900.0,CHEMBL1914,Butyrylcholinesterase,IC50,uM,1.9
B,CN(C)Cc1ccc(CSCc2ccc(-c3ccc(CSCc4ccc(CN(C)C)o4)cc3)cc2)o1,CHEMBL12781,=,=,IC50,nM,1300.0,CHEMBL1914,Butyrylcholinesterase,IC50,uM,1.3
B,CN(C)Cc1ccc(CSCCCCCCSCc2ccc(CN(C)C)o2)o1,CHEMBL268499,=,=,IC50,nM,2900.0,CHEMBL1914,Butyrylcholinesterase,IC50,uM,2.9
B,CN(C)Cc1ccc(CSCCN/C=C(/NCCSCc2ccc(CN(C)C)o2)[N+](=O)[O-])o1,CHEMBL13206,=,=,IC50,nM,1300.0,CHEMBL1914,Butyrylcholinesterase,IC50,uM,1.3
B,CN(C)Cc1ccc(CSCCCCCCCCCSCc2ccc(CN(C)C)o2)o1,CHEMBL418712,=,=,IC50,nM,1000.0,CHEMBL1914,Butyrylcholinesterase,IC50,uM,1.0
B,CNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)[C@@H]1N2C,CHEMBL94,=,=,IC50,nM,35.0,CHEMBL1914,Butyrylcholinesterase,IC50,uM,0.035
B,CN(C)Cc1ccc(CSCCCCSCc2ccc(CN(C)C)o2)o1,CHEMBL12937,=,=,IC50,nM,3100.0,CHEMBL1914,Butyrylcholinesterase,IC50,uM,3.1
B,CN(C)Cc1ccc(CSCCNC(=NC#N)NCCSCc2ccc(CN(C)C)o2)o1,CHEMBL12858,=,=,IC50,nM,2400.0,CHEMBL1914,Butyrylcholinesterase,IC50,uM,2.4
B,CN(C)Cc1ccc(CSCCCCCSCc2ccc(CN(C)C)o2)o1,CHEMBL13166,=,=,IC50,nM,3600.0,CHEMBL1914,Butyrylcholinesterase,IC50,uM,3.6
B,CN(C)Cc1ccc(CSCCNc2cc(NCCSCc3ccc(CN(C)C)o3)c([N+](=O)[O-])cc2[N+](=O)[O-])o1,CHEMBL13122,=,=,IC50,nM,25.0,CHEMBL1914,Butyrylcholinesterase,IC50,uM,0.025
B,CN(C)Cc1ccc(CSCCCSCc2ccc(CN(C)C)o2)o1,CHEMBL275537,=,=,IC50,nM,4100.0,CHEMBL1914,Butyrylcholinesterase,IC50,uM,4.1
B,Nc1c2c(nc3ccccc13)CCCC2,CHEMBL95,=,=,IC50,nM,23.0,CHEMBL1914,Butyrylcholinesterase,IC50,uM,0.023
B,CN(C)Cc1ccc(CSCCSCc2ccc(CN(C)C)o2)o1,CHEMBL13308,=,=,IC50,nM,4300.0,CHEMBL1914,Butyrylcholinesterase,IC50,uM,4.3
B,CN(C)Cc1ccc(CSCc2ccc(CSCc3ccc(CN(C)C)o3)cc2)o1,CHEMBL12472,=,=,IC50,nM,2700.0,CHEMBL1914,Butyrylcholinesterase,IC50,uM,2.7
B,c1ccc2c(NCCCCCCCCSc3c4c(nc5ccccc35)CCCC4)c3c(nc2c1)CCCC3,CHEMBL129108,=,=,IC50,nM,0.77,CHEMBL1914,Butyrylcholinesterase,IC50,nM,0.77
B,CN(CCCNc1c2c(nc3ccccc13)CCCC2)CCCNc1c2c(nc3ccccc13)CCCC2,CHEMBL338755,=,=,IC50,nM,10.4,CHEMBL1914,Butyrylcholinesterase,IC50,nM,10.4
B,CCN(CCCNc1c2c(nc3ccccc13)CCCC2)CCCNc1c2c(nc3ccccc13)CCCC2,CHEMBL262565,=,=,IC50,nM,3.4,CHEMBL1914,Butyrylcholinesterase,IC50,nM,3.4
B,CC(=O)N(CCCNc1c2c(nc3ccccc13)CCCC2)CCCNc1c2ccccc2nc2ccccc12,CHEMBL180581,=,=,IC50,nM,3.9,CHEMBL1914,Butyrylcholinesterase,IC50,nM,3.9
B,CNC(=O)Oc1ccc2c(c1)[C@]1(C)CCOC1N2C,CHEMBL362444,=,=,IC50,nM,4.0,CHEMBL1914,Butyrylcholinesterase,IC50,nM,4.0
B,CCNC(=O)Oc1ccc2c(c1)[C@]1(C)CCOC1N2C,CHEMBL367795,=,=,IC50,nM,2.0,CHEMBL1914,Butyrylcholinesterase,IC50,nM,2.0
B,Cc1ccccc1NC(=O)Oc1ccc2c(c1)[C@]1(C)CCOC1N2C,CHEMBL362049,=,=,IC50,nM,1560.0,CHEMBL1914,Butyrylcholinesterase,IC50,nM,1560.0
B,CC(C)c1ccc(NC(=O)Oc2ccc3c(c2)[C@]2(C)CCOC2N3C)cc1,CHEMBL178132,=,=,IC50,nM,17.0,CHEMBL1914,Butyrylcholinesterase,IC50,nM,17.0
B,CNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)[C@@H]1N2C,CHEMBL94,=,=,IC50,nM,16.0,CHEMBL1914,Butyrylcholinesterase,IC50,nM,16.0
B,CCNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)C1N2C,CHEMBL361409,=,=,IC50,nM,4.0,CHEMBL1914,Butyrylcholinesterase,IC50,nM,4.0
B,Cc1ccccc1NC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)C1N2C,CHEMBL300143,=,=,IC50,nM,1950.0,CHEMBL1914,Butyrylcholinesterase,IC50,nM,1950.0
B,CC(C)c1ccc(NC(=O)Oc2ccc3c(c2)[C@]2(C)CCN(C)C2N3C)cc1,CHEMBL417915,=,=,IC50,nM,50.0,CHEMBL1914,Butyrylcholinesterase,IC50,nM,50.0
B,CCNC(=O)Oc1ccc2c(c1)C1(C)CCOC1O2,CHEMBL369554,=,=,IC50,nM,6.0,CHEMBL1914,Butyrylcholinesterase,IC50,nM,6.0
B,Cc1ccccc1NC(=O)Oc1ccc2c(c1)C1(C)CCOC1O2,CHEMBL178770,>,>,IC50,nM,30000.0,CHEMBL1914,Butyrylcholinesterase,IC50,nM,30000.0
B,CC(C)c1ccc(NC(=O)Oc2ccc3c(c2)C2(C)CCOC2O3)cc1,CHEMBL179320,=,=,IC50,nM,27.0,CHEMBL1914,Butyrylcholinesterase,IC50,nM,27.0
B,CCNC(=O)Oc1ccc2c(c1)C1(C)COC(C1)O2,CHEMBL362704,=,=,IC50,nM,24.0,CHEMBL1914,Butyrylcholinesterase,IC50,nM,24.0
B,Cc1ccccc1NC(=O)Oc1ccc2c(c1)C1(C)COC(C1)O2,CHEMBL178294,>,>,IC50,nM,30000.0,CHEMBL1914,Butyrylcholinesterase,IC50,nM,30000.0
B,CC(C)c1ccc(NC(=O)Oc2ccc3c(c2)C2(C)COC(C2)O3)cc1,CHEMBL178792,=,=,IC50,nM,22.0,CHEMBL1914,Butyrylcholinesterase,IC50,nM,22.0
B,Nc1c2c(nc3ccccc13)CCCC2,CHEMBL95,=,=,IC50,nM,47.0,CHEMBL1914,Butyrylcholinesterase,IC50,nM,47.0
B,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2,CHEMBL502,=,=,IC50,nM,4150.0,CHEMBL1914,Butyrylcholinesterase,IC50,nM,4150.0
B,COc1ccc2c3c1O[C@H]1C[C@@H](O)C=C[C@@]31CCN(C)C2,CHEMBL659,=,=,IC50,nM,7300.0,CHEMBL1914,Butyrylcholinesterase,IC50,nM,7300.0
